X,Y,OBJECTID,EoICode,StationNam,Longitude,Latitude,Altitude,StationTyp,StationAre,avg15
14.9138593670276,50.4286460885079,235,CZ0SMBO,Mlada Boleslav,14.913859,50.428646,224,background,urban,17.270451
18.2471809386209,49.7960395823223,236,CZ0TOZR,Ostrava-Zabreh,18.247181,49.79604,235,background,urban,25.380925
18.6777992244071,49.6681137100264,237,CZ0TTRO,Trinec-Kosmos,18.677799,49.668114,320,background,urban,24.696366
13.6452722553397,50.5103645328907,238,CZ0UMOM,Most,13.645272,50.510365,221,background,urban,18.666911
13.851249695019,50.6452789316075,239,CZ0UTPM,Teplice,13.85125,50.645279,257,background,urban,19.436881
14.0411949152973,50.6835250859086,240,CZ0UULK,Usti n.L.-Kockov,14.041195,50.683525,367,background,suburban,15.357874
17.6671752932492,49.2329063426205,241,CZ0ZZLN,Zlin,17.667175,49.232906,258,background,suburban,15.830083
13.5267960001393,51.4627340008446,242,DEBB007,Elsterwerda,13.526796,51.462734,89,background,suburban,13.736274
13.0599450010047,52.401352001416,243,DEBB021,Potsdam-Zentrum,13.059945,52.401352,31,background,urban,13.695237
12.5523030005131,52.4204420005899,244,DEBB055,Brandenburg a.d. Havel,12.552303,52.420442,33,background,suburban,13.316793
11.7384599991268,52.9987500007095,245,DEBB063,Wittenberge,11.73846,52.99875,22,background,suburban,10.390088
14.3345499995444,51.7463440002748,246,DEBB064,Cottbus,14.33455,51.746344,75,background,urban,13.485642
12.885193999528,52.6086090009517,247,DEBB067,Nauen,12.885194,52.608609,31,background,suburban,12.886066
14.3763999996369,51.5645000010732,248,DEBB083,Spremberg,14.3764,51.5645,99,background,suburban,13.224965
13.4243039996936,52.3497030011662,249,DEBB086,Blankenfelde-Mahlow,13.424304,52.349703,43,background,suburban,14.294797
13.3493259995202,52.5430410010746,250,DEBE010,B Wedding-Amrumer Str.,13.349326,52.543041,35,background,urban,15.250826
13.430843999965,52.4894510006113,251,DEBE034,B Neukölln-Nansenstraße,13.430844,52.489451,35,background,urban,17.119724
13.4188329991019,52.5136060005574,252,DEBE068,"B Mitte, Brückenstraße",13.418833,52.513606,35,background,urban,16.061823
9.22974500043331,48.8088000004319,253,DEBW013,Stuttgart Bad Cannstatt,9.229745,48.8088,235,background,urban,12.379726
9.22478600002767,49.1655080009756,254,DEBW015,Heilbronn,9.224786,49.165508,157,background,suburban,13.91155
9.9790310006262,48.3968360004287,255,DEBW019,Ulm,9.979031,48.396836,481,background,urban,13.192736
7.63327099993655,47.5881520009345,256,DEBW023,Weil am Rhein,7.633271,47.588152,275,background,suburban,12.319939
8.66553599936418,48.8890390005253,257,DEBW033,Pforzheim,8.665536,48.889039,278,background,urban,11.823123
9.16928900075131,47.6643610012023,258,DEBW052,Konstanz,9.169289,47.664361,403,background,urban,12.423116
8.35562800073644,49.0285940006028,259,DEBW081,Karlsruhe-Nordwest,8.355628,49.028594,114,background,urban,11.994496
7.83212200026234,48.001511001038,260,DEBW084,Freiburg,7.832122,48.001511,262,background,urban,10.578466
9.05117799964714,48.507703001185,261,DEBW107,Tübingen,9.051178,48.507703,325,background,suburban,12.087066
12.1886500003824,50.0581950009508,262,DEBY002,Arzberg/Egerstraße,12.18865,50.058195,480,background,suburban,13.370539
9.11797299975911,49.9915180006212,263,DEBY005,Aschaffenburg/Bussardweg,9.117973,49.991518,134,background,suburban,12.226837
10.8883699993824,48.3765760004152,264,DEBY007,Augsburg/Bourges-Platz,10.88837,48.376576,477,background,urban,13.376674
10.8876859996672,49.8983300013286,265,DEBY009,Bamberg/Löwenbrücke,10.887686,49.89833,231,background,urban,13.076938
12.829313999937,48.1771750008186,266,DEBY012,Burghausen/Marktler Straße,12.829314,48.177175,420,background,suburban,13.667626
10.3065609995525,47.7251400012558,267,DEBY031,Kempten (Allgäu)/Westendstraße,10.306561,47.72514,678,background,suburban,10.870899
11.554669000316,48.1545340013556,268,DEBY039,München/Lothstraße,11.554669,48.154534,521,background,urban,12.392775
10.0082930002705,48.3970790010192,269,DEBY052,Neu-Ulm/Gabelsbergerstraße,10.008293,48.397079,470,background,urban,13.687462
11.0248000000208,49.4622290007908,270,DEBY058,Nürnberg/Muggenhof,11.0248,49.462229,300,background,urban,13.515509
12.1281390004488,49.3219550009431,271,DEBY067,Schwandorf/Wackersdorfer Straße,12.128139,49.321955,380,background,suburban,13.536733
12.1593609991772,49.6789500005145,272,DEBY075,Weiden i.d.OPf./Nikolaistraße,12.159361,49.67895,400,background,urban,13.427596
9.95641999978471,49.8046950011811,273,DEBY077,Würzburg/Kopfklinik,9.95642,49.804695,226,background,suburban,11.990753
12.5381740003821,48.0216570008141,274,DEBY088,Trostberg/Schwimmbadstraße,12.538174,48.021657,488,background,suburban,12.232226
11.6480360003439,48.1731940003455,275,DEBY089,München/Johanneskirchen,11.648036,48.173194,513,background,suburban,11.973409
10.9030509998824,48.3260130008224,276,DEBY099,Augsburg/LfU,10.903051,48.326013,495,background,suburban,12.609537
13.4220390001127,48.5736290009007,277,DEBY118,Passau/Stelzhamerstraße,13.422039,48.573629,300,background,urban,15.24653
10.5977200002723,48.9521800011305,278,DEBY187,Oettingen/Goethestraße,10.59772,48.95218,417,background,suburban,12.751086
8.9169659996323,53.0600450005583,279,DEHB002,Bremen-Ost,8.916966,53.060045,7,background,urban,11.951139
8.56940499908972,53.5624550008014,280,DEHB005,Bremerhaven,8.569405,53.562455,3,background,urban,10.282646
8.74634300032955,50.1253320012187,281,DEHE008,Frankfurt-Ost,8.746343,50.125332,100,background,urban,13.002718
9.48339699972639,51.3142480013719,282,DEHE013,Kassel-Mitte,9.483397,51.314248,181,background,urban,11.948696
8.24494900003137,50.0503430009507,283,DEHE022,Wiesbaden-Süd,8.244949,50.050343,121,background,urban,12.040123
9.96788199975354,53.564140001151,284,DEHH008,Hamburg Sternschanze,9.967882,53.56414,15,background,urban,12.951982
9.99056900076298,53.507930000809,285,DEHH059,Hamburg Wilhelmsburg,9.990569,53.50793,3,background,urban,13.776988
12.1755120010116,53.7817500006495,286,DEMV019,Güstrow,12.175512,53.78175,17,background,urban,11.565453
12.0800030005281,54.1713300007926,287,DEMV021,Rostock-Warnemünde,12.080003,54.17133,2,background,urban,10.882653
8.05286000063313,52.2553400013145,288,DENI038,Osnabrück,8.05286,52.25534,95,background,urban,11.325708
9.06255000010256,52.1701700005891,289,DENI041,Weserbergland,9.06255,52.17017,54,background,suburban,10.626572
9.94975999986271,51.5510700011057,290,DENI042,Göttingen,9.94976,51.55107,170,background,suburban,8.884077
7.3174700000444,52.4985500006195,291,DENI043,Emsland,7.31747,52.49855,30,background,suburban,12.163193
9.70612000019396,52.3629200015041,292,DENI054,Hannover,9.70612,52.36292,85,background,urban,11.397428
7.33140499910832,51.6413830007615,293,DENW002,Datteln-Hagem,7.331405,51.641383,80,background,suburban,14.545125
7.45746299937407,51.536911001121,294,DENW008,Dortmund-Eving,7.457463,51.536911,75,background,urban,14.033249
7.69383500047193,51.5474950008495,295,DENW010,Unna-Königsborn,7.693835,51.547495,72,background,suburban,13.009496
7.10178600051383,51.5336460004155,296,DENW022,Gelsenkirchen-Bismarck,7.101786,51.533646,40,background,suburban,14.49445
6.98104499995573,51.4965270006664,297,DENW024,Essen-Vogelheim,6.981045,51.496527,47,background,urban,15.073384
6.62957600004216,51.6728090005063,298,DENW030,Wesel-Feldmark,6.629576,51.672809,25,background,suburban,13.879151
6.7323829992338,51.2492110011987,299,DENW071,Düsseldorf-Lörick,6.732383,51.249211,32,background,urban,12.705393
7.23189500026572,51.2776470011862,300,DENW114,Wuppertal-Langerfeld,7.231895,51.277647,186,background,urban,12.574983
7.5822950004996,51.4487620010837,301,DENW179,Schwerte,7.582295,51.448762,157,background,urban,12.789846
6.96564299993054,51.4069680009597,302,DENW247,Essen-Schuir (LANUV),6.965643,51.406968,153,background,suburban,13.120164
8.27396500052671,49.9949750005137,303,DERP009,Mainz-Zitadelle,8.273965,49.994975,110,background,urban,13.271031
7.76730000055162,49.4460000008871,304,DERP019,Kaiserslautern-Rathausplatz,7.7673,49.446,232,background,urban,12.890498
7.86620799969481,49.8421360005076,305,DERP022,Bad Kreuznach-Bosenheimer Straße,7.866208,49.842136,108,background,urban,12.711364
8.42300499955807,49.3511430007507,306,DERP053,Speyer-Nord,8.423005,49.351143,103,background,suburban,14.384997
9.53263500073539,53.9247120011434,307,DESH015,Itzehoe,9.532635,53.924712,40,background,suburban,12.364177
10.6959360002026,53.8354920014054,308,DESH023,Lübeck-St. Jürgen,10.695936,53.835492,12,background,urban,11.214417
6.98760100012064,49.2334640007581,309,DESL012,Saarbrücken-City,6.987601,49.233464,192,background,urban,12.244933
12.2974110009378,51.3179050010562,310,DESN059,Leipzig-West,12.297411,51.317905,115,background,urban,12.017583
13.7302049992162,51.0361050008914,311,DESN092,Dresden-Winckelmannstr.,13.730205,51.036105,112,background,urban,13.010192
11.8647629996149,52.2683540015002,312,DEST002,Burg,11.864763,52.268354,47,background,suburban,12.134096
11.9790559999631,51.4961850014084,313,DEST050,Halle/Nord,11.979056,51.496185,116,background,urban,12.893257
11.6114640004992,52.127899001015,314,DEST077,Magdeburg/West,11.611464,52.127899,58,background,urban,12.934388
11.0379240009445,50.9794550010363,315,DETH020,Erfurt Krämpferstr.,11.037924,50.979455,195,background,urban,11.104895
12.205198999905,50.6558610007622,316,DETH036,Greiz Mollbergstr.,12.205199,50.655861,265,background,urban,11.983944
10.6686410002134,50.6532450006691,317,DETH060,Zella-Mehlis,10.668641,50.653245,490,background,urban,10.383987
12.5614121124285,55.7002810674801,318,DK0045A,Copenhagen/1259,12.561412,55.700281,25,background,urban,11.635107
10.1936326856479,56.1597834477857,319,DK0056A,Ĺrhus/6160,10.193633,56.159783,21,background,urban,9.856579
24.6494579291213,59.414169310721,320,EE0018A,Őismäe,24.649458,59.414169,6,background,urban,6.27563
26.7347220005414,58.3705560008533,321,EE0021A,Tartu,26.734722,58.370556,41,background,urban,8.941618
28.1791669989344,59.3761610000509,322,EE0022A,Narva,28.179167,59.376161,25,background,urban,5.943251
2.11957394359781,41.3849063757146,323,ES0567A,Barcelona (Zona Universitŕria),2.119574,41.384906,24,background,urban,15.060833
2.20452259484129,41.4038818517625,324,ES0691A,Barcelona (el Poblenou),2.204523,41.403882,3,background,urban,17.963018
-3.74916666008697,40.4200000007874,325,ES1193A,CASA DE CAMPO,-3.749167,40.42,645,background,suburban,9.970065
-8.73694443955152,42.2102777708102,326,ES1440A,ESTACION 1 (ESTE),-8.736944,42.210278,12,background,urban,14.872995
-3.63611000028449,42.3361100010059,327,ES1443A,BURGOS 4,-3.63611,42.33611,929,background,urban,10.019336
-1.65138999999008,42.8072200007444,328,ES1472A,ITURRAMA,-1.65139,42.80722,449,background,urban,11.227654
-6.36027999997626,39.472780000397,329,ES1615A,CÁCERES,-6.36028,39.47278,389,background,urban,6.720053
-0.36833332966052,39.4780555502015,330,ES1619A,VALČNCIA-VIVERS,-0.368333,39.478056,11,background,urban,19.688172
-0.893609999391138,41.6352800009704,331,ES1641A,RENOVALES,-0.89361,41.63528,220,background,urban,12.155689
-0.603333330231688,39.9305555503776,332,ES1691A,VIVER,-0.603333,39.930556,616,background,suburban,8.071548
-3.48417000056413,40.4550000009962,333,ES1752A,TORREJON DE ARDOZ,-3.48417,40.455,581,background,suburban,9.272346
-3.67972000034292,40.1852800010396,334,ES1809A,VALDEMORO,-3.67972,40.18528,610,background,suburban,12.140876
-4.02082999940427,39.8680600000869,335,ES1818A,TOLEDO2,-4.02083,39.86806,500,background,urban,11.965899
-3.50306000073407,40.5933300004074,336,ES1838A,ALGETE,-3.50306,40.59333,721,background,suburban,6.545989
2.14799203172827,41.4260772004127,337,ES1856A,Barcelona (parc de la Vall d'Hebron),2.147992,41.426077,136,background,urban,15.321534
-8.55916665994643,42.8758333308016,338,ES1868A,COMPOSTELA,-8.559167,42.875833,220,background,urban,7.301614
-0.336388879729421,39.4802777708439,339,ES1885A,VALČNCIA-POLITČCNIC,-0.336389,39.480278,7,background,urban,12.099082
-3.83389000038246,40.3419400001972,340,ES1890A,ALCORCÓN,-3.83389,40.34194,693,background,urban,8.019741
-0.803333330603077,38.4547222201025,341,ES1914A,ELDA-LACY,-0.803333,38.454722,355,background,suburban,9.289138
-0.506666660061734,38.3402777698354,342,ES1915A,ALACANT-FLORIDA-BABEL,-0.506667,38.340278,55,background,urban,12.634615
-3.68666665985863,40.3980555501883,343,ES1937A,MENDEZ ALVARO,-3.686667,40.398056,609,background,urban,11.917005
-8.40888888036993,43.3825000003806,344,ES1957A,TORRE DE HÉRCULES,-8.408889,43.3825,25,background,suburban,16.062731
-5.67065000029754,43.5165880003438,345,ES1974A,MONTEVIL,-5.67065,43.516588,51,background,suburban,10.773827
-6.14722000005184,40.0777800003234,346,ES1997A,PLASENCIA,-6.14722,40.07778,181,background,suburban,7.034714
28.2458499997917,61.0574800001748,347,FI00280,Tirilä Pekkasenkatu,28.24585,61.05748,91,background,suburban,7.017104
27.6695200000512,62.8936000004056,348,FI00363,Kasarmipuisto,27.66952,62.8936,112,background,urban,4.539228
24.9506000010182,60.1873900007091,349,FI00425,Kallio 2,24.9506,60.18739,21,background,urban,5.415536
21.6040700003392,63.1012099999542,350,FI00586,Vaasa vesitorni,21.60407,63.10121,16,background,urban,4.354429
24.0628699997778,60.251450000426,351,FI00761,Nahkurintori 2,24.06287,60.25145,56,background,urban,4.460459
25.1024400002811,60.2239300004144,352,FI00781,Vartiokylä Huivipolku,25.10244,60.22393,25,background,suburban,6.839457
23.8022099995098,61.4991000005092,353,FI00801,Kaleva,23.80221,61.4991,109,background,urban,5.945455
6.18083136292584,49.1194269667451,354,FR01011,Metz-Centre,6.180831,49.119427,192,background,urban,15.01001
6.1569451595211,49.3583143926197,355,FR01020,Thionville-Centre,6.156945,49.358314,154,background,urban,14.09636
5.21972384044637,43.5105599765545,356,FR02020,Rognac les Brets,5.219724,43.51056,45,background,suburban,12.691131
2.29471944472312,48.9296919615279,357,FR04002,GENNEVILLIERS,2.294719,48.929692,28,background,urban,13.264381
2.44472012996707,48.9908560546841,358,FR04024,GONESSE,2.44472,48.990856,65,background,suburban,13.844158
2.37580138136942,48.7757726869586,359,FR04034,VITRY-SUR-SEINE,2.375801,48.775773,95,background,urban,13.648356
2.35099889637488,48.8589975110874,360,FR04143,PARIS Centre,2.350999,48.858998,37,background,urban,14.266079
2.45249954032755,48.9024772799815,361,FR04156,BOBIGNY,2.4525,48.902477,51,background,urban,13.432214
1.83053298796004,48.6337298817532,362,FR04181,RAMBOUILLET,1.830533,48.63373,164,background,suburban,11.77751
0.10064544780219,49.5146953803688,363,FR05090,Le Havre ville-haute,0.100645,49.514695,92,background,urban,10.268031
3.50803796457533,50.3585299565094,364,FR06001,Valenciennes Acacias,3.508038,50.35853,43,background,urban,14.247516
3.23606403005364,50.172479459826,365,FR06009,Cambrai Gambetta,3.236064,50.172479,59,background,urban,12.300589
3.1138302693435,45.7972643589328,366,FR07004,Montferrand,3.11383,45.797264,340,background,urban,11.424204
3.88689345339823,43.5915522703372,367,FR08016,Prés Arčnes,3.886893,43.591552,8,background,urban,14.051007
4.08842150513594,43.6757493551053,368,FR08020,Lunel,4.088422,43.675749,10,background,suburban,11.80413
4.6973624858837,44.0535311988848,369,FR08252,GARNOR03,4.697362,44.053531,83,background,suburban,14.732841
2.89969885506793,42.6957766727519,370,FR08714,Les Carmes,2.899699,42.695777,25,background,urban,10.047503
-1.15359852156061,46.1625727395317,371,FR09003,place de VERDUN,-1.153599,46.162573,10,background,urban,10.455317
-0.458889091532634,46.3295622086229,372,FR09019,Ecole Jules Ferry,-0.458889,46.329562,48,background,urban,11.060378
0.167166592008205,45.6474392474653,373,FR09103,Square Pablo Casals,0.167167,45.647439,83,background,urban,11.263739
-1.21120748073119,46.1616394523277,374,FR09203,Place Orbigny LR,-1.211207,46.161639,10,background,urban,10.200199
2.42004340911231,51.0485717265968,375,FR10004,Malo-les-Bains,2.420043,51.048572,8,background,urban,11.856743
1.84308245158087,50.947317026224,376,FR10016,Calais Berthelot,1.843082,50.947317,4,background,urban,10.783774
2.36627025620491,50.9959649497287,377,FR10029,Cappelle,2.36627,50.995965,2,background,suburban,13.016788
3.09031237430692,50.628038957565,378,FR11025,Lille Fives,3.090312,50.628039,25,background,urban,15.476296
1.44388910562383,43.5871929190304,379,FR12030,BERTHELOT,1.443889,43.587193,150,background,urban,11.859996
4.02055378452238,49.2241447330474,380,FR14012,Jean d Aulan,4.020554,49.224145,93,background,urban,13.463603
4.96611146853541,48.6458392920736,381,FR14042,St DIZIER L. Michel,4.966111,48.645839,147,background,urban,11.944279
5.73559935955602,45.1619288836819,382,FR15043,Grenoble Les Frenes,5.735599,45.161929,214,background,urban,15.824027
7.76633088903995,48.570345549445,383,FR16038,STG Est,7.766331,48.570346,139,background,urban,17.091193
7.3090794271686,47.7374108014778,384,FR16066,Mulhouse Sud 2,7.309079,47.737411,250,background,urban,14.391216
3.28399813361426,49.8513386049265,385,FR18042,P. Roth St Quentin,3.283998,49.851339,95,background,urban,13.069344
2.47440046695438,49.2595681701847,386,FR18043,Faiencerie Creil,2.4744,49.259568,34,background,urban,11.84155
2.30460091284844,49.9025136038938,387,FR18053,St Pierre Amiens,2.304601,49.902514,28,background,urban,12.436338
-4.48681534869344,48.3863972238776,388,FR19012,Brest Mace,-4.486815,48.386397,48,background,urban,9.130502
-3.3948053239104,47.7424853587071,389,FR19032,Lorient B. Bissonnet,-3.394805,47.742485,29,background,urban,8.986247
-2.76389155041474,47.6488890674213,390,FR19033,Vannes UTA,-2.763892,47.648889,17,background,urban,6.97379
4.92469913483584,45.7789106061805,391,FR20046,VAULX EN VELIN,4.924699,45.778911,173,background,urban,14.267857
4.71928137881623,45.9863995106046,392,FR20061,VILLEFRANCHE Village,4.719281,45.9864,204,background,urban,15.162516
4.85421731764381,45.7577305107776,393,FR20062,LYON Centre,4.854217,45.757731,160,background,urban,17.283563
6.91086524397292,49.1874042208476,394,FR22054,Station de FORBACH,6.910865,49.187404,233,background,urban,13.107667
-2.24985757943419,47.2641063330689,395,FR23110,LEON BLUM,-2.249858,47.264106,25,background,urban,9.532049
-0.556052669293562,47.4685406610671,396,FR23120,BEAUX ARTS,-0.556053,47.468541,47,background,urban,12.315558
0.221422140223167,47.9710503797745,397,FR23182,SOURCES,0.221422,47.97105,85,background,urban,13.002057
-1.53750254138193,47.2225142865239,398,FR23188,CIM BOUTEILLERIE,-1.537503,47.222514,18,background,urban,13.647651
5.78583314934565,43.8353015907531,399,FR24018,MANOSQUE,5.785833,43.835302,371,background,urban,12.479338
6.07306047829002,44.5552221295966,400,FR24033,GAP COMMANDERIE,6.07306,44.555222,741,background,urban,14.689587
7.28626221805363,43.7020570458012,401,FR24036,NICE ARSON,7.286262,43.702057,9,background,urban,14.284461
1.09368987616101,49.4424377215789,402,FR25036,Espace du Palais,1.09369,49.442438,17,background,urban,13.04293
5.06611192686193,47.3080413038249,403,FR26005,Station PEJOCES,5.066112,47.308041,255,background,urban,13.484743
3.57639077544232,47.8005658616461,404,FR26019,Station AUXERRE,3.576391,47.800566,96,background,urban,11.705437
2.63569297621804,50.5354044882265,405,FR28028,Bethune Stade,2.635693,50.535404,26,background,urban,14.057797
4.39542075258546,45.4200881314635,406,FR29424,SAINT ETIENNE SUD,4.395421,45.420088,552,background,urban,8.417138
4.51500448320745,45.4752955888288,407,FR29426,SAINT-CHAMOND,4.515004,45.475296,366,background,urban,13.46916
6.19043435331308,48.6881993348543,408,FR30034,Nancy-Charles III,6.190434,48.688199,200,background,urban,13.95688
-0.391111202447485,43.3108061216511,409,FR31013,BILLERE,-0.391111,43.310806,195,background,urban,10.606602
-1.48805926814399,43.4797361168543,410,FR31016,SAINT-CROUTS,-1.488059,43.479736,35,background,urban,11.514683
-1.03861416519331,43.7047196496573,411,FR31036,DAX,-1.038614,43.70472,14,background,urban,13.87172
4.41750134226911,46.802214574201,412,FR32007,Le Creusot Molette,4.417501,46.802215,350,background,urban,11.153179
5.92833290286553,45.5647352396914,413,FR33101,PASTEUR,5.928333,45.564735,280,background,urban,15.848167
6.11833556860964,45.8952573794752,414,FR33201,LOVERCHY,6.118336,45.895257,453,background,urban,17.685987
6.24056034616695,46.195849631698,415,FR33211,ANNEMASSE,6.24056,46.19585,441,background,urban,15.527387
1.96625944333933,47.9173751814869,416,FR34014,St Jean,1.966259,47.917375,111,background,urban,13.195039
0.653775898374836,47.34414909874,417,FR34024,Joué lčs Tours,0.653776,47.344149,85,background,urban,13.412708
2.07299726629675,47.2220262095086,418,FR34034,Vierzon,2.072997,47.222026,115,background,urban,12.230161
1.46877243899394,48.439285877489,419,FR34042,Lucé,1.468772,48.439286,158,background,urban,10.002186
1.25687782977583,45.8310745549962,420,FR35003,LIMOGES - Présidial,1.256878,45.831075,301,background,urban,10.402739
4.89348267871268,44.9335096002428,421,FR36002,Valence Urb. Centre,4.893483,44.93351,125,background,urban,16.58613
9.43464610209536,42.6713433611928,422,FR41017,BASTIA MONTESORO,9.434646,42.671343,47,background,suburban,9.187283
6.01541558650807,47.2474002567742,423,FR82006,Besancon Prevoyance,6.015416,47.2474,321,background,urban,15.034951
6.79400340956014,47.5103033082525,424,FR82010,Montbéliard centre,6.794003,47.510303,331,background,urban,13.62339
5.55680766765937,46.6713250485204,425,FR82050,Lons-le-Saunier CV,5.556808,46.671325,261,background,urban,12.420192
-0.125889000211329,51.522290000348,426,GB0566A,London Bloomsbury,-0.125889,51.52229,20,background,urban,10.928548
-5.92883299947577,54.5996500003621,427,GB0567A,Belfast Centre,-5.928833,54.59965,10,background,urban,9.030004
-3.17624999971133,51.4817800005656,428,GB0580A,Cardiff Centre,-3.17625,51.48178,12,background,urban,9.5591
-1.54647200030493,53.8037800006845,429,GB0584A,Leeds Centre,-1.546472,53.80378,78,background,urban,11.433325
0.070765999232165,51.4525800001679,430,GB0586A,London Eltham,0.070766,51.45258,60,background,suburban,10.512368
-1.39577799981626,50.9081400004782,431,GB0598A,Southampton Centre,-1.395778,50.90814,7,background,urban,9.960425
0.184805999860371,51.4660300002719,432,GB0608A,London Bexley,0.184806,51.46603,13,background,suburban,10.491823
-2.23788100021613,53.4815200007263,433,GB0613A,Manchester Piccadilly,-2.237881,53.48152,45,background,urban,10.47755
-0.21349199974455,51.5210499999789,434,GB0620A,London N. Kensington,-0.213492,51.52105,5,background,urban,9.7907
-1.53311899905233,52.2888100002874,435,GB0643A,Leamington Spa,-1.533119,52.28881,175,background,urban,12.262142
-1.14644699944776,52.9547300005981,436,GB0646A,Nottingham Centre,-1.146447,52.95473,41,background,urban,11.497954
-2.17513299939234,53.0282100004303,437,GB0658A,Stoke-on-Trent Centre,-2.175133,53.02821,172,background,urban,11.691325
-2.33413900071217,53.4848100006254,438,GB0660A,Salford Eccles,-2.334139,53.48481,30,background,urban,10.586222
-7.32911500031134,55.0012250005016,439,GB0673A,Derry,-7.329115,55.001225,32,background,urban,11.752537
0.678408000807727,51.5442060007707,440,GB0728A,Southend-on-Sea,0.678408,51.544206,37,background,urban,10.624283
-2.09427799964465,57.1573600004927,441,GB0729A,Aberdeen,-2.094278,57.15736,20,background,urban,8.038827
-3.02272200045252,53.3728700008048,442,GB0730A,Wirral Tranmere,-3.022722,53.37287,38,background,urban,7.203831
-2.68035299994411,53.7655900005998,443,GB0731A,Preston,-2.680353,53.76559,40,background,urban,9.953742
-1.06858299972738,50.8288100009908,444,GB0733A,Portsmouth,-1.068583,50.82881,5,background,urban,10.395696
-1.82674400009281,50.7395700002353,445,GB0741A,Bournemouth,-1.826744,50.73957,30,background,urban,7.486961
-0.131930999642053,51.4946700002184,446,GB0743A,London Westminster,-0.131931,51.49467,5,background,urban,9.590462
-0.341222001010952,53.7487800002213,447,GB0776A,Hull Freetown,-0.341222,53.74878,4,background,urban,10.877774
-3.18218600063345,55.9455889998541,448,GB0839A,Edinburgh St Leonards,-3.182186,55.945589,81,background,urban,6.386624
-0.944067000765951,51.4530900006505,449,GB0840A,Reading New Town,-0.944067,51.45309,58,background,urban,7.420871
-1.83058299986685,52.5117220004042,450,GB0851A,Birmingham Tyburn,-1.830583,52.511722,93,background,urban,9.545399
-0.147572000940136,50.8408360007157,451,GB0860A,Brighton Preston Park,-0.147572,50.840836,10,background,urban,9.318762
-1.40687800028514,54.8836099999019,452,GB0863A,Sunderland Silksworth,-1.406878,54.88361,110,background,urban,7.103531
-2.63813900070179,53.5491400008517,453,GB0864A,Wigan Centre,-2.638139,53.54914,45,background,urban,10.764287
-3.00717499976408,53.8048900009887,454,GB0882A,Blackpool Marton,-3.007175,53.80489,16,background,urban,8.477523
-2.58448199996063,51.4628390007042,455,GB0884A,Bristol St Pauls,-2.584482,51.462839,15,background,urban,10.24675
-1.08651399982245,53.9675130004527,456,GB0918A,York Bootham,-1.086514,53.967513,15,background,urban,10.189576
-1.2602779998386,51.7448060008706,457,GB0920A,Oxford St Ebbes,-1.260278,51.744806,58,background,urban,10.11053
-0.298776999993326,51.617333000736,458,GB0959A,London Harrow Stanmore,-0.298777,51.617333,79,background,urban,10.828675
-2.97728100028307,51.6012030005766,459,GB0962A,Newport,-2.977281,51.601203,24,background,urban,9.568158
1.3019759995952,52.6141930002692,460,GB0995A,Norwich Lakenfields,1.301976,52.614193,36,background,urban,11.945411
-1.82999899971075,52.4371650003999,461,GB1013A,Birmingham Acocks Green,-1.829999,52.437165,134,background,urban,8.996075
-0.879897999011692,52.2718860002298,462,GB1019A,Northampton Kingsthorpe,-0.879898,52.271886,128,background,urban,6.794377
-0.345605999684679,51.4252859999048,463,GB1025A,London Teddington Bushy Park,-0.345606,51.425286,11,background,urban,9.67155
-1.12731100012887,52.6198230004936,464,GB1026A,Leicester University,-1.127311,52.619823,83,background,urban,12.019491
-4.24363100058793,55.8657820006779,465,GB1028A,Glasgow Townhead,-4.243631,55.865782,40,background,urban,6.546663
-1.56022799926872,52.4115630000473,466,GB1034A,Coventry Allesley,-1.560228,52.411563,98,background,urban,10.939653
23.7768859894922,38.0696334804046,467,GR0035A,LYKOVRISI,23.776886,38.069633,210,background,suburban,16.446809
15.9783944439986,45.8343722222896,468,HR0021A,"ZAGREB PPI PM2,5 - Ksaverska cesta - RH0121 - HR0021A; Državna mreža za trajno pracenje kvalitete zr",15.978394,45.834372,0,background,urban,20.816775
16.4493416674041,43.5106527782266,469,HR0022A,"Split-1 - SD0203 - HR0022A; Mjerna mreža Cemex Hrvatska d.o.o.",16.449342,43.510653,0,background,urban,10.839764
8.61339728709877,47.4029160313778,470,CH0005A,Dübendorf-EMPA,8.613397,47.402916,432,background,suburban,10.918156
8.53041092025349,47.3776165606365,471,CH0010A,Zürich-Kaserne,8.530411,47.377617,409,background,urban,11.771429
8.95717356317848,46.0111113468319,472,CH0011A,Lugano-Universitŕ,8.957174,46.011111,280,background,urban,13.176438
-6.30526599967533,53.3902500011002,473,IE003AP,Dublin Finglas Mellowes Road,-6.305266,53.39025,10,background,suburban,8.137651
-6.22499999920833,54.3611110010617,474,IE0106A,Dublin Marino Brian Road,-6.225,54.361111,20,background,suburban,7.801538
-8.45666700046462,51.8819440008604,475,IE0110A,Cork Ballinlough Heatherton Park,-8.456667,51.881944,12,background,suburban,6.829863
-6.12166700048522,53.1872220013706,476,IE0141A,Wicklow Bray Wurzburg Road,-6.121667,53.187222,47.32,background,suburban,6.562644
-21.8733483485098,64.1388832516441,477,IS0006A,Reykjavik Husdyragardurinn,-21.873348,64.138883,19,background,urban,9.942876
-21.8889790335551,64.104968642957,478,IS0037A,Kópavogur Dalsmári,-21.888979,64.104969,0,background,suburban,4.757997
13.3419400000502,43.5988900011606,479,IT0459A,CHIARAVALLE2,13.34194,43.59889,15,background,suburban,15.260284
